order_id,first_name,last_name,city,state,order_date,store_id,store_city,store_name,staff_id,rep,rep2,list_price,product_id,discount,quantity,product_name,category_name,brand_name
1588,Deshawn,Mendoza,Monsey,NY,2018-04-26,2,Baldwin,Baldwin Bikes,6,Marcelene,Boyer,209.99,93,0.07,2,Haro Shredder 20 Girls - 2017,Children Bicycles,Haro
819,Clementine,Mooney,Mcallen,TX,2017-04-04,3,Rowlett,Rowlett Bikes,9,Layla,Terrell,249.99,94,0.20,1,Haro Shredder Pro 20 - 2017,Children Bicycles,Haro
908,Kerrie,Morton,Pittsford,NY,2017-05-25,2,Baldwin,Baldwin Bikes,7,Venita,Daniel,249.99,94,0.10,1,Haro Shredder Pro 20 - 2017,Children Bicycles,Haro
945,Loreta,Johnston,Spring Valley,NY,2017-06-14,2,Baldwin,Baldwin Bikes,7,Venita,Daniel,249.99,94,0.20,2,Haro Shredder Pro 20 - 2017,Children Bicycles,Haro
1070,Emelda,Dickerson,Hamburg,NY,2017-08-17,2,Baldwin,Baldwin Bikes,7,Venita,Daniel,249.99,94,0.05,1,Haro Shredder Pro 20 - 2017,Children Bicycles,Haro
1041,Tomasa,Carson,East Elmhurst,NY,2017-08-04,2,Baldwin,Baldwin Bikes,7,Venita,Daniel,249.99,94,0.10,2,Haro Shredder Pro 20 - 2017,Children Bicycles,Haro
1048,Ilda,Roberson,Kingston,NY,2017-08-08,2,Baldwin,Baldwin Bikes,7,Venita,Daniel,249.99,94,0.05,1,Haro Shredder Pro 20 - 2017,Children Bicycles,Haro
1149,Malisa,Mitchell,Mount Vernon,NY,2017-09-27,2,Baldwin,Baldwin Bikes,7,Venita,Daniel,249.99,94,0.10,1,Haro Shredder Pro 20 - 2017,Children Bicycles,Haro
1148,Dorine,Thornton,Sunnyside,NY,2017-09-25,2,Baldwin,Baldwin Bikes,7,Venita,Daniel,249.99,94,0.10,2,Haro Shredder Pro 20 - 2017,Children Bicycles,Haro
1171,Shay,Stephenson,Smithtown,NY,2017-10-05,2,Baldwin,Baldwin Bikes,6,Marcelene,Boyer,249.99,94,0.20,2,Haro Shredder Pro 20 - 2017,Children Bicycles,Haro
1120,Gustavo,Gamble,Port Washington,NY,2017-09-10,2,Baldwin,Baldwin Bikes,7,Venita,Daniel,249.99,94,0.20,1,Haro Shredder Pro 20 - 2017,Children Bicycles,Haro
1199,Eliz,Whitney,Fullerton,CA,2017-10-23,1,Santa Cruz,Santa Cruz Bikes,2,Mireya,Copeland,249.99,94,0.07,2,Haro Shredder Pro 20 - 2017,Children Bicycles,Haro
1258,Jewell,Reyes,Jackson Heights,NY,2017-11-20,2,Baldwin,Baldwin Bikes,7,Venita,Daniel,249.99,94,0.10,2,Haro Shredder Pro 20 - 2017,Children Bicycles,Haro
1248,Lucile,Manning,Campbell,CA,2017-11-16,1,Santa Cruz,Santa Cruz Bikes,3,Genna,Serrano,249.99,94,0.05,2,Haro Shredder Pro 20 - 2017,Children Bicycles,Haro
1242,Rolanda,Larsen,Woodhaven,NY,2017-11-11,2,Baldwin,Baldwin Bikes,6,Marcelene,Boyer,249.99,94,0.05,1,Haro Shredder Pro 20 - 2017,Children Bicycles,Haro
1314,Shanita,Wiley,Saint Albans,NY,2017-12-25,2,Baldwin,Baldwin Bikes,7,Venita,Daniel,249.99,94,0.10,1,Haro Shredder Pro 20 - 2017,Children Bicycles,Haro
783,Jama,Rodriquez,Upland,CA,2017-03-16,1,Santa Cruz,Santa Cruz Bikes,2,Mireya,Copeland,249.99,94,0.05,1,Haro Shredder Pro 20 - 2017,Children Bicycles,Haro
740,Kendra,Harrington,Jamestown,NY,2017-02-28,2,Baldwin,Baldwin Bikes,6,Marcelene,Boyer,249.99,94,0.20,2,Haro Shredder Pro 20 - 2017,Children Bicycles,Haro
651,Toya,Pratt,Long Beach,NY,2017-01-11,2,Baldwin,Baldwin Bikes,7,Venita,Daniel,249.99,94,0.05,2,Haro Shredder Pro 20 - 2017,Children Bicycles,Haro
663,Herta,Rollins,Mountain View,CA,2017-01-20,1,Santa Cruz,Santa Cruz Bikes,3,Genna,Serrano,249.99,94,0.05,1,Haro Shredder Pro 20 - 2017,Children Bicycles,Haro
662,Caleb,England,Pleasanton,CA,2017-01-19,1,Santa Cruz,Santa Cruz Bikes,3,Genna,Serrano,299.99,95,0.20,2,"Electra Girl's Hawaii 1 16"" - 2017",Children Bicycles,Electra
654,Gilberto,Sanders,Woodside,NY,2017-01-14,2,Baldwin,Baldwin Bikes,7,Venita,Daniel,299.99,95,0.10,1,"Electra Girl's Hawaii 1 16"" - 2017",Children Bicycles,Electra
646,Annis,Sanchez,Los Angeles,CA,2017-01-09,1,Santa Cruz,Santa Cruz Bikes,2,Mireya,Copeland,299.99,95,0.05,1,"Electra Girl's Hawaii 1 16"" - 2017",Children Bicycles,Electra
687,Selene,Austin,Duarte,CA,2017-02-02,1,Santa Cruz,Santa Cruz Bikes,3,Genna,Serrano,299.99,95,0.07,1,"Electra Girl's Hawaii 1 16"" - 2017",Children Bicycles,Electra
745,Charleen,Joyner,Corona,NY,2017-03-01,2,Baldwin,Baldwin Bikes,7,Venita,Daniel,299.99,95,0.05,2,"Electra Girl's Hawaii 1 16"" - 2017",Children Bicycles,Electra
753,Nita,Guy,Port Chester,NY,2017-03-05,2,Baldwin,Baldwin Bikes,7,Venita,Daniel,299.99,95,0.07,1,"Electra Girl's Hawaii 1 16"" - 2017",Children Bicycles,Electra
757,Joe,Melton,New Windsor,NY,2017-03-06,2,Baldwin,Baldwin Bikes,7,Venita,Daniel,299.99,95,0.10,1,"Electra Girl's Hawaii 1 16"" - 2017",Children Bicycles,Electra
711,Dale,Rasmussen,Kingston,NY,2017-02-13,2,Baldwin,Baldwin Bikes,6,Marcelene,Boyer,299.99,95,0.20,2,"Electra Girl's Hawaii 1 16"" - 2017",Children Bicycles,Electra
764,Alysia,Nicholson,Oxnard,CA,2017-03-09,1,Santa Cruz,Santa Cruz Bikes,2,Mireya,Copeland,299.99,95,0.05,2,"Electra Girl's Hawaii 1 16"" - 2017",Children Bicycles,Electra
793,Florencio,Davenport,Jamestown,NY,2017-03-23,2,Baldwin,Baldwin Bikes,6,Marcelene,Boyer,299.99,95,0.05,2,"Electra Girl's Hawaii 1 16"" - 2017",Children Bicycles,Electra
795,Chere,Alston,Patchogue,NY,2017-03-23,2,Baldwin,Baldwin Bikes,7,Venita,Daniel,299.99,95,0.05,2,"Electra Girl's Hawaii 1 16"" - 2017",Children Bicycles,Electra
800,Conchita,Boone,Mount Vernon,NY,2017-03-27,2,Baldwin,Baldwin Bikes,6,Marcelene,Boyer,299.99,95,0.05,2,"Electra Girl's Hawaii 1 16"" - 2017",Children Bicycles,Electra
1294,Angele,Castro,Palos Verdes Peninsula,CA,2017-12-11,1,Santa Cruz,Santa Cruz Bikes,2,Mireya,Copeland,299.99,95,0.05,2,"Electra Girl's Hawaii 1 16"" - 2017",Children Bicycles,Electra
1237,Kaley,Blanchard,Palos Verdes Peninsula,CA,2017-11-09,1,Santa Cruz,Santa Cruz Bikes,2,Mireya,Copeland,299.99,95,0.20,2,"Electra Girl's Hawaii 1 16"" - 2017",Children Bicycles,Electra
1273,Sung,Chambers,Kingston,NY,2017-11-27,2,Baldwin,Baldwin Bikes,6,Marcelene,Boyer,299.99,95,0.07,2,"Electra Girl's Hawaii 1 16"" - 2017",Children Bicycles,Electra
1267,Clare,Neal,Mahopac,NY,2017-11-25,2,Baldwin,Baldwin Bikes,6,Marcelene,Boyer,299.99,95,0.05,1,"Electra Girl's Hawaii 1 16"" - 2017",Children Bicycles,Electra
1201,Candis,Harding,Ballston Spa,NY,2017-10-23,2,Baldwin,Baldwin Bikes,6,Marcelene,Boyer,299.99,95,0.07,1,"Electra Girl's Hawaii 1 16"" - 2017",Children Bicycles,Electra
1522,Chi,Goff,Palos Verdes Peninsula,CA,2018-04-12,1,Santa Cruz,Santa Cruz Bikes,3,Genna,Serrano,299.99,95,0.10,1,"Electra Girl's Hawaii 1 16"" - 2017",Children Bicycles,Electra
1491,Lizzie,Joyner,Coachella,CA,2018-04-04,1,Santa Cruz,Santa Cruz Bikes,3,Genna,Serrano,299.99,95,0.20,2,"Electra Girl's Hawaii 1 16"" - 2017",Children Bicycles,Electra
1111,Delana,Wagner,Clifton Park,NY,2017-09-04,2,Baldwin,Baldwin Bikes,6,Marcelene,Boyer,299.99,95,0.05,1,"Electra Girl's Hawaii 1 16"" - 2017",Children Bicycles,Electra
1173,Dori,Alvarez,Kingston,NY,2017-10-08,2,Baldwin,Baldwin Bikes,7,Venita,Daniel,299.99,95,0.20,1,"Electra Girl's Hawaii 1 16"" - 2017",Children Bicycles,Electra
1158,Lucilla,Williams,San Carlos,CA,2017-10-01,1,Santa Cruz,Santa Cruz Bikes,2,Mireya,Copeland,299.99,95,0.10,2,"Electra Girl's Hawaii 1 16"" - 2017",Children Bicycles,Electra
1076,Tangela,Quinn,Richmond Hill,NY,2017-08-19,2,Baldwin,Baldwin Bikes,6,Marcelene,Boyer,299.99,95,0.10,1,"Electra Girl's Hawaii 1 16"" - 2017",Children Bicycles,Electra
1027,Cherelle,Key,Valley Stream,NY,2017-07-26,2,Baldwin,Baldwin Bikes,6,Marcelene,Boyer,299.99,95,0.10,2,"Electra Girl's Hawaii 1 16"" - 2017",Children Bicycles,Electra
1008,Arie,Hunter,Flushing,NY,2017-07-16,2,Baldwin,Baldwin Bikes,6,Marcelene,Boyer,299.99,95,0.07,1,"Electra Girl's Hawaii 1 16"" - 2017",Children Bicycles,Electra
1009,Patsy,Russo,Rowlett,TX,2017-07-16,3,Rowlett,Rowlett Bikes,8,Kali,Vargas,299.99,95,0.07,2,"Electra Girl's Hawaii 1 16"" - 2017",Children Bicycles,Electra
981,Cecilia,Camacho,Desoto,TX,2017-06-26,3,Rowlett,Rowlett Bikes,8,Kali,Vargas,299.99,95,0.05,2,"Electra Girl's Hawaii 1 16"" - 2017",Children Bicycles,Electra
860,Lashawna,Richardson,Baldwin,NY,2017-04-27,2,Baldwin,Baldwin Bikes,7,Venita,Daniel,299.99,95,0.05,2,"Electra Girl's Hawaii 1 16"" - 2017",Children Bicycles,Electra
880,Mercy,Brown,Hollis,NY,2017-05-08,2,Baldwin,Baldwin Bikes,6,Marcelene,Boyer,299.99,95,0.10,1,"Electra Girl's Hawaii 1 16"" - 2017",Children Bicycles,Electra
1585,Carola,Rodriquez,Banning,CA,2018-04-26,1,Santa Cruz,Santa Cruz Bikes,3,Genna,Serrano,299.99,95,0.10,1,"Electra Girl's Hawaii 1 16"" - 2017",Children Bicycles,Electra
1565,Neil,Mccall,San Carlos,CA,2018-04-21,1,Santa Cruz,Santa Cruz Bikes,2,Mireya,Copeland,299.99,95,0.07,1,"Electra Girl's Hawaii 1 16"" - 2017",Children Bicycles,Electra
1609,Pamelia,Newman,Monroe,NY,2018-08-23,2,Baldwin,Baldwin Bikes,7,Venita,Daniel,349.99,96,0.20,1,Electra Moto 3i (20-inch) - Boy's - 2017,Children Bicycles,Electra
897,Bridgette,Guerra,San Lorenzo,CA,2017-05-20,1,Santa Cruz,Santa Cruz Bikes,2,Mireya,Copeland,349.99,96,0.05,1,Electra Moto 3i (20-inch) - Boy's - 2017,Children Bicycles,Electra
876,Dane,Mcdaniel,Canandaigua,NY,2017-05-05,2,Baldwin,Baldwin Bikes,7,Venita,Daniel,349.99,96,0.07,1,Electra Moto 3i (20-inch) - Boy's - 2017,Children Bicycles,Electra
808,Justina,Jenkins,Baldwin,NY,2017-03-31,2,Baldwin,Baldwin Bikes,6,Marcelene,Boyer,349.99,96,0.05,2,Electra Moto 3i (20-inch) - Boy's - 2017,Children Bicycles,Electra
813,Georgeann,Rojas,Desoto,TX,2017-04-01,3,Rowlett,Rowlett Bikes,9,Layla,Terrell,349.99,96,0.10,2,Electra Moto 3i (20-inch) - Boy's - 2017,Children Bicycles,Electra
830,Luciano,Marsh,Bellmore,NY,2017-04-11,2,Baldwin,Baldwin Bikes,6,Marcelene,Boyer,349.99,96,0.20,2,Electra Moto 3i (20-inch) - Boy's - 2017,Children Bicycles,Electra
955,Phebe,Turner,Sunnyside,NY,2017-06-17,2,Baldwin,Baldwin Bikes,6,Marcelene,Boyer,349.99,96,0.05,1,Electra Moto 3i (20-inch) - Boy's - 2017,Children Bicycles,Electra
1035,Mica,Barry,Hopewell Junction,NY,2017-07-30,2,Baldwin,Baldwin Bikes,6,Marcelene,Boyer,349.99,96,0.20,1,Electra Moto 3i (20-inch) - Boy's - 2017,Children Bicycles,Electra
1024,Kellye,Campbell,Baldwinsville,NY,2017-07-23,2,Baldwin,Baldwin Bikes,7,Venita,Daniel,349.99,96,0.10,2,Electra Moto 3i (20-inch) - Boy's - 2017,Children Bicycles,Electra
1050,Felice,Guzman,Canyon Country,CA,2017-08-09,1,Santa Cruz,Santa Cruz Bikes,3,Genna,Serrano,349.99,96,0.07,2,Electra Moto 3i (20-inch) - Boy's - 2017,Children Bicycles,Electra
1106,Deangelo,Cooley,Rosedale,NY,2017-09-02,2,Baldwin,Baldwin Bikes,6,Marcelene,Boyer,349.99,96,0.10,1,Electra Moto 3i (20-inch) - Boy's - 2017,Children Bicycles,Electra
1127,Pearl,Fox,Uniondale,NY,2017-09-15,2,Baldwin,Baldwin Bikes,7,Venita,Daniel,349.99,96,0.07,2,Electra Moto 3i (20-inch) - Boy's - 2017,Children Bicycles,Electra
1487,Deloris,Burke,Palos Verdes Peninsula,CA,2018-04-03,1,Santa Cruz,Santa Cruz Bikes,3,Genna,Serrano,349.99,96,0.20,2,Electra Moto 3i (20-inch) - Boy's - 2017,Children Bicycles,Electra
1533,Jeanice,Frost,Ossining,NY,2018-04-13,2,Baldwin,Baldwin Bikes,6,Marcelene,Boyer,349.99,96,0.10,1,Electra Moto 3i (20-inch) - Boy's - 2017,Children Bicycles,Electra
1378,Marguerite,Berger,Fullerton,CA,2018-02-02,1,Santa Cruz,Santa Cruz Bikes,2,Mireya,Copeland,349.99,96,0.07,2,Electra Moto 3i (20-inch) - Boy's - 2017,Children Bicycles,Electra
1303,Melodie,Melton,Smithtown,NY,2017-12-16,2,Baldwin,Baldwin Bikes,7,Venita,Daniel,349.99,96,0.10,1,Electra Moto 3i (20-inch) - Boy's - 2017,Children Bicycles,Electra
1307,Elmo,Sweeney,San Carlos,CA,2017-12-22,1,Santa Cruz,Santa Cruz Bikes,2,Mireya,Copeland,349.99,96,0.07,2,Electra Moto 3i (20-inch) - Boy's - 2017,Children Bicycles,Electra
730,Moira,Lester,Jackson Heights,NY,2017-02-21,2,Baldwin,Baldwin Bikes,6,Marcelene,Boyer,349.99,96,0.07,2,Electra Moto 3i (20-inch) - Boy's - 2017,Children Bicycles,Electra
698,Jasmin,Young,Helotes,TX,2017-02-06,3,Rowlett,Rowlett Bikes,8,Kali,Vargas,349.99,96,0.07,1,Electra Moto 3i (20-inch) - Boy's - 2017,Children Bicycles,Electra
672,Delmar,Wise,Lockport,NY,2017-01-26,2,Baldwin,Baldwin Bikes,6,Marcelene,Boyer,349.99,96,0.20,2,Electra Moto 3i (20-inch) - Boy's - 2017,Children Bicycles,Electra
649,Ara,Vazquez,San Carlos,CA,2017-01-10,1,Santa Cruz,Santa Cruz Bikes,3,Genna,Serrano,349.99,97,0.10,2,Electra Savannah 3i (20-inch) - Girl's - 2017,Children Bicycles,Electra
654,Gilberto,Sanders,Woodside,NY,2017-01-14,2,Baldwin,Baldwin Bikes,7,Venita,Daniel,349.99,97,0.07,2,Electra Savannah 3i (20-inch) - Girl's - 2017,Children Bicycles,Electra
713,Michel,Blankenship,Forney,TX,2017-02-13,3,Rowlett,Rowlett Bikes,8,Kali,Vargas,349.99,97,0.10,2,Electra Savannah 3i (20-inch) - Girl's - 2017,Children Bicycles,Electra
1209,Lekisha,Pope,Freeport,NY,2017-10-26,2,Baldwin,Baldwin Bikes,7,Venita,Daniel,349.99,97,0.05,1,Electra Savannah 3i (20-inch) - Girl's - 2017,Children Bicycles,Electra
1221,Minnie,Compton,South Richmond Hill,NY,2017-10-31,2,Baldwin,Baldwin Bikes,7,Venita,Daniel,349.99,97,0.07,2,Electra Savannah 3i (20-inch) - Girl's - 2017,Children Bicycles,Electra
1222,Narcisa,Knapp,Amarillo,TX,2017-11-01,3,Rowlett,Rowlett Bikes,9,Layla,Terrell,349.99,97,0.20,1,Electra Savannah 3i (20-inch) - Girl's - 2017,Children Bicycles,Electra
1384,Elmira,Levy,Spring Valley,NY,2018-02-08,2,Baldwin,Baldwin Bikes,7,Venita,Daniel,349.99,97,0.05,1,Electra Savannah 3i (20-inch) - Girl's - 2017,Children Bicycles,Electra
1543,Parker,Prince,Port Jefferson Station,NY,2018-04-16,2,Baldwin,Baldwin Bikes,6,Marcelene,Boyer,349.99,97,0.05,2,Electra Savannah 3i (20-inch) - Girl's - 2017,Children Bicycles,Electra
1115,Penny,Acevedo,Ballston Spa,NY,2017-09-07,2,Baldwin,Baldwin Bikes,6,Marcelene,Boyer,349.99,97,0.20,2,Electra Savannah 3i (20-inch) - Girl's - 2017,Children Bicycles,Electra
1091,Phuong,Wolf,Schenectady,NY,2017-08-24,2,Baldwin,Baldwin Bikes,7,Venita,Daniel,349.99,97,0.05,1,Electra Savannah 3i (20-inch) - Girl's - 2017,Children Bicycles,Electra
1134,Diana,Reyes,Bronx,NY,2017-09-19,2,Baldwin,Baldwin Bikes,6,Marcelene,Boyer,349.99,97,0.10,1,Electra Savannah 3i (20-inch) - Girl's - 2017,Children Bicycles,Electra
1057,Serina,Hensley,Jamaica,NY,2017-08-12,2,Baldwin,Baldwin Bikes,7,Venita,Daniel,349.99,97,0.05,1,Electra Savannah 3i (20-inch) - Girl's - 2017,Children Bicycles,Electra
1044,Ciera,Webb,Orchard Park,NY,2017-08-07,2,Baldwin,Baldwin Bikes,7,Venita,Daniel,349.99,97,0.10,2,Electra Savannah 3i (20-inch) - Girl's - 2017,Children Bicycles,Electra
1040,Mellisa,Griffin,Los Banos,CA,2017-08-04,1,Santa Cruz,Santa Cruz Bikes,2,Mireya,Copeland,349.99,97,0.10,1,Electra Savannah 3i (20-inch) - Girl's - 2017,Children Bicycles,Electra
1018,Barry,Buckner,Centereach,NY,2017-07-22,2,Baldwin,Baldwin Bikes,6,Marcelene,Boyer,349.99,97,0.10,2,Electra Savannah 3i (20-inch) - Girl's - 2017,Children Bicycles,Electra
1014,Oliva,Blackwell,Elmhurst,NY,2017-07-19,2,Baldwin,Baldwin Bikes,6,Marcelene,Boyer,349.99,97,0.20,1,Electra Savannah 3i (20-inch) - Girl's - 2017,Children Bicycles,Electra
925,Conrad,Mueller,Massapequa,NY,2017-06-02,2,Baldwin,Baldwin Bikes,7,Venita,Daniel,349.99,97,0.07,1,Electra Savannah 3i (20-inch) - Girl's - 2017,Children Bicycles,Electra
924,Jayne,Kirkland,Rowlett,TX,2017-06-02,3,Rowlett,Rowlett Bikes,8,Kali,Vargas,349.99,97,0.20,2,Electra Savannah 3i (20-inch) - Girl's - 2017,Children Bicycles,Electra
837,Siobhan,Lang,Levittown,NY,2017-04-13,2,Baldwin,Baldwin Bikes,7,Venita,Daniel,349.99,97,0.10,1,Electra Savannah 3i (20-inch) - Girl's - 2017,Children Bicycles,Electra
806,Winfred,Harris,East Meadow,NY,2017-03-30,2,Baldwin,Baldwin Bikes,7,Venita,Daniel,349.99,97,0.20,1,Electra Savannah 3i (20-inch) - Girl's - 2017,Children Bicycles,Electra
1593,Genoveva,Baldwin,Port Washington,NY,2018-04-27,2,Baldwin,Baldwin Bikes,6,Marcelene,Boyer,349.99,97,0.20,2,Electra Savannah 3i (20-inch) - Girl's - 2017,Children Bicycles,Electra
1591,Jeromy,Burch,San Jose,CA,2018-04-27,1,Santa Cruz,Santa Cruz Bikes,2,Mireya,Copeland,349.99,97,0.07,2,Electra Savannah 3i (20-inch) - Girl's - 2017,Children Bicycles,Electra
881,Coleman,Boyd,El Paso,TX,2017-05-08,3,Rowlett,Rowlett Bikes,9,Layla,Terrell,489.99,98,0.07,1,Electra Straight 8 3i (20-inch) - Boy's - 2017,Children Bicycles,Electra
942,Carter,Bentley,Carmel,NY,2017-06-13,2,Baldwin,Baldwin Bikes,6,Marcelene,Boyer,489.99,98,0.05,2,Electra Straight 8 3i (20-inch) - Boy's - 2017,Children Bicycles,Electra
1024,Kellye,Campbell,Baldwinsville,NY,2017-07-23,2,Baldwin,Baldwin Bikes,7,Venita,Daniel,489.99,98,0.20,2,Electra Straight 8 3i (20-inch) - Boy's - 2017,Children Bicycles,Electra
1057,Serina,Hensley,Jamaica,NY,2017-08-12,2,Baldwin,Baldwin Bikes,7,Venita,Daniel,489.99,98,0.05,2,Electra Straight 8 3i (20-inch) - Boy's - 2017,Children Bicycles,Electra
1084,Kasha,Todd,Campbell,CA,2017-08-21,1,Santa Cruz,Santa Cruz Bikes,2,Mireya,Copeland,489.99,98,0.20,2,Electra Straight 8 3i (20-inch) - Boy's - 2017,Children Bicycles,Electra
1149,Malisa,Mitchell,Mount Vernon,NY,2017-09-27,2,Baldwin,Baldwin Bikes,7,Venita,Daniel,489.99,98,0.07,2,Electra Straight 8 3i (20-inch) - Boy's - 2017,Children Bicycles,Electra
1181,Hye,Mercer,Mahopac,NY,2017-10-13,2,Baldwin,Baldwin Bikes,7,Venita,Daniel,489.99,98,0.10,1,Electra Straight 8 3i (20-inch) - Boy's - 2017,Children Bicycles,Electra
1097,Whitley,Cannon,Coram,NY,2017-08-27,2,Baldwin,Baldwin Bikes,6,Marcelene,Boyer,489.99,98,0.07,2,Electra Straight 8 3i (20-inch) - Boy's - 2017,Children Bicycles,Electra
1486,Armand,Whitehead,Lindenhurst,NY,2018-04-02,2,Baldwin,Baldwin Bikes,7,Venita,Daniel,489.99,98,0.05,1,Electra Straight 8 3i (20-inch) - Boy's - 2017,Children Bicycles,Electra
1450,Sophia,Mcmillan,Uniondale,NY,2018-03-19,2,Baldwin,Baldwin Bikes,7,Venita,Daniel,489.99,98,0.07,1,Electra Straight 8 3i (20-inch) - Boy's - 2017,Children Bicycles,Electra
666,Lavonda,Stephenson,Bay Shore,NY,2017-01-21,2,Baldwin,Baldwin Bikes,7,Venita,Daniel,489.99,98,0.20,2,Electra Straight 8 3i (20-inch) - Boy's - 2017,Children Bicycles,Electra
685,Ayanna,Cherry,Smithtown,NY,2017-01-31,2,Baldwin,Baldwin Bikes,7,Venita,Daniel,489.99,98,0.20,2,Electra Straight 8 3i (20-inch) - Boy's - 2017,Children Bicycles,Electra
682,Toshia,Cardenas,Amsterdam,NY,2017-01-29,2,Baldwin,Baldwin Bikes,6,Marcelene,Boyer,299.99,99,0.20,1,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,Children Bicycles,Electra
667,Klara,Kim,Rome,NY,2017-01-22,2,Baldwin,Baldwin Bikes,7,Venita,Daniel,299.99,99,0.10,1,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,Children Bicycles,Electra
645,Consuela,Collier,North Tonawanda,NY,2017-01-08,2,Baldwin,Baldwin Bikes,6,Marcelene,Boyer,299.99,99,0.07,1,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,Children Bicycles,Electra
758,Kattie,Stevenson,Helotes,TX,2017-03-06,3,Rowlett,Rowlett Bikes,9,Layla,Terrell,299.99,99,0.10,1,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,Children Bicycles,Electra
746,Vernita,Ball,Los Banos,CA,2017-03-02,1,Santa Cruz,Santa Cruz Bikes,3,Genna,Serrano,299.99,99,0.10,1,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,Children Bicycles,Electra
795,Chere,Alston,Patchogue,NY,2017-03-23,2,Baldwin,Baldwin Bikes,7,Venita,Daniel,299.99,99,0.05,2,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,Children Bicycles,Electra
782,Trudy,Riddle,Schenectady,NY,2017-03-15,2,Baldwin,Baldwin Bikes,7,Venita,Daniel,299.99,99,0.07,1,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,Children Bicycles,Electra
1452,Mireille,Puckett,Oxnard,CA,2018-03-20,1,Santa Cruz,Santa Cruz Bikes,3,Genna,Serrano,299.99,99,0.10,2,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,Children Bicycles,Electra
1490,Carline,Collier,Fresno,CA,2018-04-03,1,Santa Cruz,Santa Cruz Bikes,3,Genna,Serrano,299.99,99,0.10,1,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,Children Bicycles,Electra
1258,Jewell,Reyes,Jackson Heights,NY,2017-11-20,2,Baldwin,Baldwin Bikes,7,Venita,Daniel,299.99,99,0.05,2,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,Children Bicycles,Electra
1238,Heather,Chaney,Jamestown,NY,2017-11-09,2,Baldwin,Baldwin Bikes,6,Marcelene,Boyer,299.99,99,0.20,2,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,Children Bicycles,Electra
1304,Lamar,Bush,Buffalo,NY,2017-12-16,2,Baldwin,Baldwin Bikes,6,Marcelene,Boyer,299.99,99,0.05,2,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,Children Bicycles,Electra
1320,Jessika,Bray,San Pablo,CA,2017-12-28,1,Santa Cruz,Santa Cruz Bikes,3,Genna,Serrano,299.99,99,0.20,2,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,Children Bicycles,Electra
1343,Deanne,Parsons,Lindenhurst,NY,2018-01-13,2,Baldwin,Baldwin Bikes,6,Marcelene,Boyer,299.99,99,0.05,1,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,Children Bicycles,Electra
1333,Minerva,Decker,Houston,TX,2018-01-06,3,Rowlett,Rowlett Bikes,8,Kali,Vargas,299.99,99,0.10,2,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,Children Bicycles,Electra
1097,Whitley,Cannon,Coram,NY,2017-08-27,2,Baldwin,Baldwin Bikes,6,Marcelene,Boyer,299.99,99,0.05,1,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,Children Bicycles,Electra
1143,Willow,Gardner,Pleasanton,CA,2017-09-24,1,Santa Cruz,Santa Cruz Bikes,2,Mireya,Copeland,299.99,99,0.20,1,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,Children Bicycles,Electra
1050,Felice,Guzman,Canyon Country,CA,2017-08-09,1,Santa Cruz,Santa Cruz Bikes,3,Genna,Serrano,299.99,99,0.10,2,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,Children Bicycles,Electra
1011,Travis,Goodman,Los Banos,CA,2017-07-18,1,Santa Cruz,Santa Cruz Bikes,3,Genna,Serrano,299.99,99,0.20,2,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,Children Bicycles,Electra
1005,Myung,Hooper,Elmont,NY,2017-07-15,2,Baldwin,Baldwin Bikes,7,Venita,Daniel,299.99,99,0.10,1,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,Children Bicycles,Electra
993,Harold,O'connor,Santa Cruz,CA,2017-07-09,1,Santa Cruz,Santa Cruz Bikes,3,Genna,Serrano,299.99,99,0.07,2,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,Children Bicycles,Electra
989,Deandrea,Vega,Yonkers,NY,2017-07-02,2,Baldwin,Baldwin Bikes,6,Marcelene,Boyer,299.99,99,0.05,1,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,Children Bicycles,Electra
862,Jesus,Burch,Desoto,TX,2017-04-27,3,Rowlett,Rowlett Bikes,8,Kali,Vargas,299.99,99,0.20,1,Electra Sugar Skulls 1 (20-inch) - Girl's - 2017,Children Bicycles,Electra
